student_id,attendance_rate,homework_submission_rate,exam_score_avg,gate_pass_violations,bus_delay_minutes,sentiment_score,sentiment_text,gamified_points,risk_label
STU08272,90.08,72.77,76.01,0,1,0.09,Class was fun,1107,0
STU08273,85.66,70.82,68.52,1,3,0.07,Had a good day at school,1050,0
STU08274,61.02,76.17,71.27,0,2,0.01,Homework was easy,1118,0
STU08275,90.86,66.9,84.71,0,2,-0.14,Class was fun,1092,0
STU08276,94.86,69.9,100.0,1,7,0.25,Love my teachers,1199,0
STU08277,52.36,86.29,64.57,0,7,0.66,Homework was easy,1185,0
STU08278,72.34,52.63,76.77,0,0,-0.66,Feeling very overwhelmed,910,1
STU08279,71.23,70.86,56.2,0,0,0.09,Class was fun,989,0
STU08280,96.63,52.13,62.54,0,2,-0.95,I feel lonely during lunch,834,1
STU08281,78.98,68.5,76.57,0,3,0.76,Homework was easy,1067,0
STU08282,91.61,61.77,74.42,0,6,0.15,Class was fun,989,0
STU08283,82.8,85.62,84.62,0,1,0.77,Had a good day at school,1279,0
STU08284,95.27,87.51,81.29,0,3,0.02,Love my teachers,1281,0
STU08285,82.16,65.59,85.18,0,9,0.63,I feel great today,1081,0
STU08286,62.37,47.35,68.23,0,0,-0.12,So tired and stressed out,814,1
STU08287,89.84,73.51,89.93,0,1,-0.09,Love my teachers,1184,0
STU08288,76.29,84.43,79.43,0,3,-0.19,Excited for the football game,1241,0
STU08289,86.5,64.54,67.19,2,4,0.76,I feel great today,981,0
STU08290,86.24,42.25,73.07,0,4,0.11,Feeling very overwhelmed,787,0
STU08291,87.89,58.55,74.61,0,5,-0.61,Feeling very overwhelmed,958,1
STU08292,76.37,90.56,81.43,0,0,0.76,I feel great today,1312,0
STU08293,85.5,78.35,61.34,0,0,0.5,Had a good day at school,1090,0
STU08294,84.3,62.76,58.15,1,3,0.24,Love my teachers,918,0
STU08295,93.76,79.55,91.39,0,19,0.66,Excited for the football game,1252,0
STU08296,97.98,65.93,71.41,1,16,0.07,Homework was easy,1016,0
STU08297,59.24,50.62,53.07,0,3,-0.8,Feeling very overwhelmed,771,1
STU08298,85.04,88.68,96.38,0,4,0.34,Homework was easy,1368,0
STU08299,82.82,88.67,100.0,0,4,-0.17,Class was fun,1386,0
STU08300,76.91,83.57,67.9,0,11,0.44,Love my teachers,1175,0
STU08301,87.92,64.82,61.32,0,9,0.02,Love my teachers,954,0
STU08302,38.67,75.73,68.05,0,3,0.88,I feel great today,1097,0
STU08303,77.77,57.99,72.2,1,14,-0.03,Feeling very overwhelmed,940,1
STU08304,76.69,81.12,80.43,0,4,0.55,Love my teachers,1213,0
STU08305,69.73,51.56,69.2,0,0,-0.3,So tired and stressed out,861,1
STU08306,98.73,70.92,84.7,0,4,-0.1,Excited for the football game,1132,0
STU08307,56.99,93.46,94.3,0,2,0.67,Class was fun,1406,0
STU08308,73.24,37.16,67.45,1,13,-0.02,Too much pressure,708,1
STU08309,88.23,70.91,69.66,0,5,0.1,Excited for the football game,1057,0
STU08310,79.55,91.04,96.74,0,2,0.91,Homework was easy,1394,0
STU08311,84.57,77.71,70.39,0,0,0.69,Had a good day at school,1129,0
STU08312,92.35,81.77,60.53,1,2,0.69,I feel great today,1120,0
STU08313,87.3,77.43,79.29,0,5,0.14,Had a good day at school,1170,0
STU08314,93.27,87.21,77.41,0,9,0.07,Love my teachers,1259,0
STU08315,82.85,75.96,91.96,0,1,0.75,Homework was easy,1219,0
STU08316,79.28,54.58,89.74,0,10,-0.69,So tired and stressed out,994,1
STU08317,99.36,79.48,71.03,0,3,0.67,Homework was easy,1149,0
STU08318,94.92,61.56,91.3,0,2,0.57,Homework was easy,1072,0
STU08319,65.46,86.09,81.4,1,0,0.01,Love my teachers,1267,0
STU08320,94.33,84.93,92.18,0,0,0.81,I feel great today,1310,0
STU08321,93.03,56.81,81.61,0,34,-0.42,I feel lonely during lunch,976,0
STU08322,66.57,76.32,78.76,1,6,0.25,Class was fun,1157,0
STU08323,59.08,64.53,79.82,1,6,0.47,I feel great today,1044,0
STU08324,89.02,77.11,87.27,0,1,0.8,Homework was easy,1207,0
STU08325,63.77,85.15,73.6,0,1,0.4,Love my teachers,1219,0
STU08326,91.69,94.42,85.49,0,7,0.4,Homework was easy,1371,0
STU08327,62.24,84.24,72.28,0,5,0.69,I feel great today,1203,0
STU08328,68.39,82.43,64.5,0,0,-0.1,Had a good day at school,1146,0
STU08329,68.11,58.5,95.71,0,3,-0.56,I feel lonely during lunch,1063,1
STU08330,86.06,74.36,74.16,0,0,0.71,Excited for the football game,1114,0
STU08331,89.01,45.45,81.76,0,0,-0.38,Struggling with math,863,1
STU08332,94.4,71.64,59.22,1,1,0.24,Love my teachers,1012,0
STU08333,89.45,62.22,77.48,0,1,0.52,Excited for the football game,1009,0
STU08334,84.38,75.06,63.24,1,1,0.56,Homework was easy,1066,0
STU08335,95.41,51.63,95.47,0,0,-0.63,Feeling very overwhelmed,993,1
STU08336,86.11,56.46,72.84,1,8,-0.93,Too much pressure,928,1
STU08337,87.79,89.39,89.7,0,6,-0.18,Love my teachers,1342,0
STU08338,74.76,68.78,62.99,0,5,-0.05,I feel great today,1002,0
STU08339,53.35,54.6,69.43,0,11,-0.51,Struggling with math,893,1
STU08340,72.3,91.65,62.65,0,1,0.32,Had a good day at school,1229,0
STU08341,76.86,92.68,70.45,0,1,0.62,Excited for the football game,1279,0
STU08342,83.45,60.81,73.98,0,9,0.59,I feel great today,978,0
STU08343,66.82,81.37,89.21,1,2,0.89,Homework was easy,1259,0
STU08344,79.21,79.15,64.6,0,2,0.16,Excited for the football game,1114,0
STU08345,96.11,75.73,75.4,0,6,0.63,Love my teachers,1134,0
STU08346,70.58,84.22,81.16,0,3,-0.13,Class was fun,1248,0
STU08347,95.9,65.44,66.47,0,2,0.52,Class was fun,986,0
STU08348,72.13,56.02,72.3,0,1,-0.04,I feel lonely during lunch,921,0
STU08349,94.05,78.6,79.3,0,0,0.89,I feel great today,1182,0
STU08350,78.03,85.33,81.4,1,11,0.99,Homework was easy,1260,0
STU08351,84.38,82.19,68.66,0,4,0.62,Love my teachers,1165,0
STU08352,87.67,63.43,64.16,0,1,0.96,Class was fun,955,0
STU08353,84.39,83.46,90.88,0,3,-0.0,Excited for the football game,1289,0
STU08354,96.57,54.91,64.74,0,3,-0.24,Too much pressure,872,0
STU08355,81.81,64.18,90.16,0,1,-0.17,Homework was easy,1092,0
STU08356,88.96,58.39,68.39,0,8,-0.39,Feeling very overwhelmed,925,1
STU08357,73.92,77.97,71.06,0,3,0.0,Love my teachers,1135,0
STU08358,87.45,55.55,45.85,0,1,-0.34,Too much pressure,784,1
STU08359,88.26,70.05,85.26,0,2,0.81,Excited for the football game,1126,0
STU08360,88.38,60.53,71.03,0,0,0.85,Homework was easy,960,0
STU08361,81.82,62.02,66.73,1,1,0.43,I feel great today,953,0
STU08362,91.3,79.61,83.8,0,9,-0.15,Love my teachers,1215,0
STU08363,96.84,64.1,83.09,0,4,0.96,Homework was easy,1056,0
STU08364,86.17,61.92,62.38,0,4,0.01,Love my teachers,931,0
STU08365,83.85,58.21,66.43,0,15,0.13,Nobody wants to talk to me,914,0
STU08366,83.63,58.92,84.23,0,0,0.07,Nobody wants to talk to me,1010,0
STU08367,95.78,71.67,77.71,0,2,0.8,I feel great today,1105,0
STU08368,84.17,82.93,45.74,0,0,-0.12,Nobody wants to talk to me,1058,0
STU08369,71.68,80.53,73.26,0,15,-0.01,I feel great today,1171,0
STU08370,96.33,91.57,82.12,1,9,0.18,Love my teachers,1326,0
STU08371,90.43,44.46,69.63,0,2,0.16,I feel lonely during lunch,792,0
STU08372,81.85,77.15,60.33,0,3,0.67,Class was fun,1073,0
STU08373,57.92,77.89,76.02,0,0,0.24,Homework was easy,1159,0
STU08374,78.91,48.07,98.55,0,3,-0.8,So tired and stressed out,973,1
STU08375,83.62,60.66,77.42,2,1,0.5,I feel great today,993,0
STU08376,89.8,53.99,82.17,0,3,0.01,I feel lonely during lunch,950,0
STU08377,68.17,51.8,92.43,0,2,0.11,Too much pressure,980,0
STU08378,83.54,54.5,84.68,0,2,-0.8,Struggling with math,968,1
STU08379,81.02,82.9,80.31,1,0,-0.09,Homework was easy,1230,0
STU08380,87.68,70.44,100.0,0,1,0.91,Had a good day at school,1204,0
STU08381,91.54,69.69,88.71,1,4,-0.12,Homework was easy,1140,0
STU08382,85.97,90.79,67.73,0,7,0.39,I feel great today,1246,0
STU08383,75.49,69.81,77.54,0,1,-0.11,I feel great today,1085,0
STU08384,78.53,50.37,76.88,0,4,-0.49,Struggling with math,888,1
STU08385,88.77,73.03,88.11,1,8,0.08,I feel great today,1170,0
STU08386,79.42,76.67,72.9,0,3,-0.07,Excited for the football game,1131,0
STU08387,73.43,80.55,92.22,1,1,0.34,Love my teachers,1266,0
STU08388,90.94,68.07,73.36,0,0,0.37,I feel great today,1047,0
STU08389,88.86,56.95,72.87,1,0,-0.44,So tired and stressed out,933,1
STU08390,90.9,71.6,83.8,0,3,0.39,I feel great today,1135,0
STU08391,87.09,58.12,77.47,1,6,-0.11,Nobody wants to talk to me,968,1
STU08392,85.2,67.47,81.4,0,0,0.33,Love my teachers,1081,0
STU08393,82.75,77.01,92.08,1,0,0.35,Love my teachers,1230,0
STU08394,63.63,85.0,80.77,0,3,0.74,Had a good day at school,1253,0
STU08395,88.83,91.16,84.37,0,5,-0.02,Homework was easy,1333,0
STU08396,71.14,71.81,79.48,0,10,0.53,Love my teachers,1115,0
STU08397,80.05,75.39,77.49,0,6,0.31,Had a good day at school,1141,0
STU08398,97.47,43.72,72.93,0,6,-0.36,Nobody wants to talk to me,801,1
STU08399,44.95,85.09,58.18,1,7,0.43,Love my teachers,1141,0
STU08400,86.23,77.43,78.79,0,0,0.43,Had a good day at school,1168,0
STU08401,85.69,48.83,64.43,0,6,-0.75,Nobody wants to talk to me,810,1
STU08402,91.11,89.14,74.16,0,9,0.56,I feel great today,1262,0
STU08403,53.1,65.37,72.44,0,2,0.97,I feel great today,1015,0
STU08404,95.99,72.92,55.2,0,16,0.41,Love my teachers,1005,0
STU08405,92.52,56.31,100.0,0,2,-0.69,Nobody wants to talk to me,1063,1
STU08406,71.27,77.74,89.07,0,1,0.48,Homework was easy,1222,0
STU08407,68.15,63.6,75.04,0,3,0.02,Love my teachers,1011,0
STU08408,44.86,56.24,84.12,0,28,-0.89,Feeling very overwhelmed,983,1
STU08409,88.49,90.04,58.85,2,1,-0.05,Homework was easy,1194,1
STU08410,90.75,83.98,69.61,0,3,0.09,Had a good day at school,1187,0
STU08411,92.79,50.34,62.29,0,2,0.13,Feeling very overwhelmed,814,0
STU08412,68.23,80.49,85.13,0,0,0.26,Class was fun,1230,0
STU08413,59.15,56.38,57.26,0,0,-0.21,Too much pressure,850,1
STU08414,89.14,73.41,71.26,1,15,0.55,Love my teachers,1090,0
STU08415,63.53,59.13,63.02,0,1,-0.5,Nobody wants to talk to me,906,1
STU08416,75.31,90.85,88.96,1,9,0.79,I feel great today,1353,0
STU08417,74.65,68.43,81.29,0,26,0.77,Class was fun,1090,0
STU08418,49.36,67.78,70.67,0,1,0.55,Love my teachers,1031,0
STU08419,67.26,88.47,75.78,2,0,-0.09,I feel great today,1263,1
STU08420,66.66,68.35,75.76,0,2,0.54,Excited for the football game,1062,0
STU08421,62.83,76.12,94.2,0,3,0.79,I feel great today,1232,0
STU08422,58.36,81.92,74.78,0,2,0.63,Homework was easy,1193,0
STU08423,66.27,23.82,79.75,0,9,0.05,I feel lonely during lunch,636,1
STU08424,79.55,50.52,82.25,0,5,-0.56,Nobody wants to talk to me,916,1
STU08425,86.52,86.02,96.17,0,0,0.33,Had a good day at school,1341,0
STU08426,40.19,52.64,53.21,0,0,0.13,Feeling very overwhelmed,792,1
STU08427,88.27,71.96,71.71,1,12,0.86,I feel great today,1078,0
STU08428,78.64,61.73,57.22,1,0,0.2,I feel great today,903,0
STU08429,70.92,31.22,76.17,0,9,-0.2,So tired and stressed out,693,1
STU08430,92.19,71.64,97.06,0,3,-0.14,Had a good day at school,1201,0
STU08431,59.92,86.73,77.79,1,41,0.72,Had a good day at school,1256,0
STU08432,79.48,61.42,91.11,1,0,-0.03,Class was fun,1069,0
STU08433,65.94,69.62,73.5,2,0,0.61,I feel great today,1063,0
STU08434,86.58,58.33,65.74,0,2,-0.51,Nobody wants to talk to me,912,1
STU08435,90.89,84.39,67.7,0,10,0.85,Homework was easy,1182,0
STU08436,70.79,73.29,66.13,0,4,-0.01,Excited for the football game,1063,0
STU08437,43.5,63.77,54.84,0,0,-0.6,Too much pressure,911,1
STU08438,68.8,83.85,76.57,0,0,0.01,Love my teachers,1221,0
STU08439,90.24,79.08,66.98,0,1,-0.13,Homework was easy,1125,0
STU08440,66.18,66.9,75.73,0,31,0.43,Excited for the football game,1047,0
STU08441,62.21,85.16,77.91,1,3,0.18,I feel great today,1241,0
STU08442,87.7,67.84,71.78,1,5,0.95,Love my teachers,1037,0
STU08443,96.54,78.34,70.73,0,3,-0.13,Had a good day at school,1137,0
STU08444,59.78,53.31,65.86,0,8,-0.59,I feel lonely during lunch,862,1
STU08445,89.59,77.82,61.35,0,6,0.54,Class was fun,1084,0
STU08446,70.02,85.8,65.68,0,0,0.54,Excited for the football game,1186,0
STU08447,91.29,61.45,77.37,0,9,-0.18,Class was fun,1001,0
STU08448,92.45,76.38,83.64,0,2,0.1,I feel great today,1182,0
STU08449,67.62,38.64,60.28,0,8,-0.46,I feel lonely during lunch,687,1
STU08450,74.99,67.94,74.48,0,8,0.8,Class was fun,1051,0
STU08451,88.74,83.17,83.24,0,7,0.32,Excited for the football game,1247,0
STU08452,85.24,73.36,82.31,0,5,-0.04,I feel great today,1145,0
STU08453,86.69,65.51,61.83,0,0,0.83,I feel great today,964,0
STU08454,74.75,76.0,62.92,0,1,0.79,Excited for the football game,1074,0
STU08455,64.09,83.29,67.9,0,2,0.49,Class was fun,1172,0
STU08456,69.55,67.12,81.4,1,3,0.87,Homework was easy,1078,0
STU08457,78.73,68.89,86.43,0,7,-0.04,Class was fun,1121,0
STU08458,83.85,73.38,98.77,0,0,0.68,Love my teachers,1227,0
STU08459,80.18,73.86,85.19,0,8,0.54,Excited for the football game,1164,0
STU08460,44.73,82.61,99.57,0,2,0.18,Had a good day at school,1323,0
STU08461,80.38,67.46,80.36,1,5,0.56,Class was fun,1076,0
STU08462,97.45,41.58,74.78,0,2,-0.08,So tired and stressed out,789,0
STU08463,85.78,35.03,75.78,1,0,-0.32,Nobody wants to talk to me,729,1
STU08464,88.39,81.97,85.75,0,15,0.55,Had a good day at school,1248,0
STU08465,95.69,76.25,74.62,0,6,-0.19,I feel great today,1135,0
STU08466,90.04,84.35,44.12,0,0,-0.09,Nobody wants to talk to me,1064,0
STU08467,82.51,75.02,75.99,1,0,-0.11,I feel great today,1130,0
STU08468,68.56,89.01,85.38,0,0,-0.06,Love my teachers,1317,0
STU08469,89.7,46.39,74.46,0,16,-0.43,I feel lonely during lunch,836,1
STU08470,89.71,90.83,56.31,2,0,0.94,Homework was easy,1189,0
STU08471,81.55,74.17,75.75,1,4,0.5,Class was fun,1120,0
STU08472,90.22,47.46,62.25,0,0,-0.52,Feeling very overwhelmed,785,1
STU08473,87.3,80.51,87.29,0,3,0.98,Homework was easy,1241,0
STU08474,75.67,90.74,95.43,1,2,0.65,I feel great today,1384,0
STU08475,84.61,73.97,89.51,0,4,0.77,I feel great today,1187,0
STU08476,88.54,53.92,93.11,1,1,-0.41,Feeling very overwhelmed,1004,1
STU08477,81.19,80.67,92.14,0,5,0.26,Class was fun,1267,0
STU08478,71.7,78.28,80.76,0,2,0.64,I feel great today,1186,0
STU08479,85.44,71.3,80.37,1,23,0.24,Love my teachers,1114,0
STU08480,87.26,64.44,84.4,1,2,0.88,Love my teachers,1066,0
STU08481,83.11,67.26,85.23,0,11,0.02,Had a good day at school,1098,0
STU08482,86.96,91.34,74.72,0,4,0.84,Excited for the football game,1287,0
STU08483,89.89,43.65,85.41,0,1,-0.84,So tired and stressed out,863,1
STU08484,91.2,50.5,89.5,1,5,-0.63,Too much pressure,952,1
STU08485,99.03,79.54,68.84,0,1,0.93,Homework was easy,1139,0
STU08486,73.91,56.06,77.81,0,7,-0.46,Too much pressure,949,1
STU08487,77.33,82.96,83.1,0,2,0.36,Class was fun,1245,0
STU08488,88.11,89.7,95.46,1,3,-0.06,Class was fun,1374,0
STU08489,71.18,60.09,74.05,0,0,0.6,Class was fun,971,0
STU08490,68.13,42.67,45.83,0,11,-0.53,Too much pressure,655,1
STU08491,88.14,56.52,76.55,0,2,-0.88,Struggling with math,947,1
STU08492,93.79,83.59,67.8,0,1,0.23,Had a good day at school,1174,0
STU08493,74.78,51.96,75.28,1,1,-0.23,So tired and stressed out,896,1
STU08494,75.42,85.2,92.43,0,0,-0.19,Homework was easy,1314,0
STU08495,85.87,74.99,79.37,1,5,0.17,Class was fun,1146,0
STU08496,82.58,78.53,91.6,0,0,0.43,Class was fun,1243,0
STU08497,94.6,65.35,63.13,1,1,0.66,Had a good day at school,969,0
STU08498,88.74,88.67,46.01,0,3,0.13,Too much pressure,1116,0
STU08499,92.35,79.11,83.92,0,0,0.73,I feel great today,1210,0
STU08500,49.01,55.08,78.98,0,2,-0.26,I feel lonely during lunch,945,1
STU08501,93.49,82.2,66.6,1,0,0.41,Class was fun,1155,0
STU08502,78.12,76.2,84.13,0,4,0.49,Love my teachers,1182,0
STU08503,88.81,94.08,55.65,0,0,0.32,Homework was easy,1219,0
STU08504,80.51,68.96,76.49,1,8,-0.03,Had a good day at school,1072,0
STU08505,63.54,77.02,72.83,1,10,0.09,I feel great today,1134,0
STU08506,61.73,72.09,72.46,2,13,0.52,Love my teachers,1083,0
STU08507,74.56,79.08,68.84,0,7,0.17,Excited for the football game,1135,0
STU08508,92.88,58.68,57.14,0,3,-0.91,Struggling with math,872,1
STU08509,73.52,66.28,63.96,1,2,0.2,Homework was easy,982,0
STU08510,80.12,83.56,82.07,0,5,0.56,I feel great today,1245,0
STU08511,89.77,78.66,75.55,1,10,0.46,Had a good day at school,1164,0
STU08512,91.01,79.94,72.77,1,17,0.09,Class was fun,1163,0
STU08513,74.58,51.14,72.99,1,1,0.05,Nobody wants to talk to me,876,1
STU08514,87.9,71.36,57.86,1,5,0.9,I feel great today,1002,0
STU08515,86.09,89.19,81.46,0,0,0.23,Had a good day at school,1299,0
STU08516,97.57,63.12,57.23,0,8,0.81,I feel great today,917,0
STU08517,65.74,74.8,84.92,1,2,0.59,Had a good day at school,1172,0
STU08518,69.84,66.95,71.59,0,2,0.51,Excited for the football game,1027,0
STU08519,83.02,58.56,78.69,0,1,-0.92,I feel lonely during lunch,979,1
STU08520,85.63,63.26,63.24,0,5,0.57,Had a good day at school,948,0
STU08521,61.42,72.44,76.49,0,4,0.09,Class was fun,1106,0
STU08522,68.25,78.49,71.57,1,0,0.62,Homework was easy,1142,0
STU08523,76.75,68.39,73.91,0,18,0.85,Love my teachers,1053,0
STU08524,65.52,71.85,64.8,1,16,0.66,Love my teachers,1042,0
STU08525,89.42,70.97,67.57,1,10,0.33,Class was fun,1047,0
STU08526,81.54,89.17,69.82,1,1,0.86,Excited for the football game,1240,0
STU08527,88.57,53.63,98.08,1,10,-0.49,Feeling very overwhelmed,1026,1
STU08528,97.25,38.53,57.2,0,9,-0.86,Nobody wants to talk to me,671,1
STU08529,86.21,66.17,75.52,0,3,0.01,I feel great today,1039,0
STU08530,86.15,57.94,68.31,0,10,-0.1,Nobody wants to talk to me,920,0
STU08531,79.19,41.38,72.54,0,8,0.07,Too much pressure,776,0
STU08532,85.07,84.4,37.3,0,3,-0.62,So tired and stressed out,1030,1
STU08533,86.56,85.47,71.7,1,1,0.18,Homework was easy,1213,0
STU08534,79.3,75.06,75.39,0,0,0.67,Class was fun,1127,0
STU08535,82.03,65.87,70.43,0,0,0.13,Class was fun,1010,0
STU08536,65.63,58.85,87.44,0,5,-0.9,Too much pressure,1025,1
STU08537,94.86,48.27,63.02,0,4,-0.53,Feeling very overwhelmed,797,1
STU08538,90.66,60.72,65.67,0,11,0.18,I feel great today,935,0
STU08539,77.45,69.19,66.38,0,2,0.85,Love my teachers,1023,0
STU08540,95.0,71.8,84.29,1,5,0.34,Excited for the football game,1139,0
STU08541,68.69,85.74,53.84,0,5,-0.89,Struggling with math,1126,1
STU08542,84.19,73.63,90.71,0,0,0.66,Class was fun,1189,0
STU08543,83.09,82.83,68.37,0,9,0.83,Homework was easy,1170,0
STU08544,78.96,84.28,65.89,0,1,-0.14,Excited for the football game,1172,0
STU08545,84.66,89.84,59.68,1,6,0.73,Excited for the football game,1196,0
STU08546,94.53,54.99,100.0,0,8,0.01,I feel lonely during lunch,1049,0
STU08547,45.73,68.46,77.01,0,0,0.79,Homework was easy,1069,0
STU08548,58.86,71.72,76.11,0,3,0.01,I feel great today,1097,0
STU08549,63.02,83.92,76.87,0,1,-0.16,I feel great today,1223,0
STU08550,96.9,59.46,74.61,1,6,-0.74,Too much pressure,967,1
STU08551,77.22,85.44,76.65,0,0,-0.09,I feel great today,1237,0
STU08552,81.71,82.05,53.14,0,4,-0.07,I feel lonely during lunch,1086,0
STU08553,74.97,60.5,82.54,0,8,0.75,Class was fun,1017,0
STU08554,88.87,76.72,56.95,0,1,0.03,Class was fun,1051,0
STU08555,92.32,50.51,69.54,1,4,0.01,Feeling very overwhelmed,852,1
STU08556,50.88,91.51,79.43,0,12,0.11,Homework was easy,1312,0
STU08557,53.35,56.88,75.52,0,2,-0.15,I feel lonely during lunch,946,1
STU08558,92.36,69.81,70.53,2,10,0.03,I feel great today,1050,1
STU08559,61.45,71.81,80.77,1,7,0.08,I feel great today,1121,0
STU08560,66.04,68.65,68.98,0,9,0.17,Class was fun,1031,0
STU08561,73.7,83.14,63.89,0,4,-0.03,Love my teachers,1150,0
STU08562,89.04,76.26,41.94,0,3,-0.76,So tired and stressed out,972,1
STU08563,74.91,81.47,93.03,0,2,0.1,Had a good day at school,1279,0
STU08564,85.49,70.21,88.87,1,0,0.11,Had a good day at school,1146,0
STU08565,66.71,58.51,92.25,1,1,-0.89,Struggling with math,1046,1
STU08566,91.8,70.88,84.65,0,6,0.83,Homework was easy,1132,0
STU08567,71.17,83.42,72.72,0,2,0.57,Class was fun,1197,0
STU08568,73.36,42.76,66.17,1,1,-0.03,Too much pressure,758,1
STU08569,96.27,84.41,92.16,1,1,0.94,Love my teachers,1304,0
STU08570,85.26,75.01,66.75,2,3,-0.09,Excited for the football game,1083,1
STU08571,70.1,71.72,77.51,0,2,0.59,Class was fun,1104,0
STU08572,62.13,72.47,66.69,0,0,0.29,I feel great today,1058,0
STU08573,83.11,75.89,81.73,1,1,0.4,Excited for the football game,1167,0
STU08574,85.51,54.89,84.5,0,13,-0.55,Nobody wants to talk to me,971,1
STU08575,89.41,77.8,79.75,0,0,0.65,I feel great today,1176,0
STU08576,82.42,59.6,77.3,1,0,-0.3,Nobody wants to talk to me,982,1
STU08577,94.24,83.13,76.66,0,3,0.72,Love my teachers,1214,0
STU08578,75.99,72.84,84.86,1,1,0.94,Homework was easy,1152,0
STU08579,91.41,36.31,68.04,0,9,-0.45,Nobody wants to talk to me,703,1
STU08580,74.03,71.64,87.29,0,9,0.47,Homework was easy,1152,0
STU08581,80.44,81.09,69.7,1,0,0.77,Class was fun,1159,0
STU08582,74.8,90.82,86.78,3,0,0.67,I feel great today,1342,0
STU08583,77.43,58.19,65.7,0,2,-0.81,So tired and stressed out,910,1
STU08584,79.78,89.12,71.5,0,1,0.52,Had a good day at school,1248,0
STU08585,72.18,55.0,99.77,0,5,-0.32,So tired and stressed out,1048,0
STU08586,50.35,81.58,73.44,0,3,-0.17,I feel great today,1183,0
STU08587,92.44,93.68,86.25,0,3,-0.12,Homework was easy,1368,0
STU08588,86.6,70.99,78.72,0,2,-0.2,Class was fun,1103,0
STU08589,82.78,85.89,79.36,0,2,0.67,Class was fun,1255,0
STU08590,90.81,47.52,60.94,0,1,-0.05,I feel lonely during lunch,779,0
STU08591,66.95,47.54,71.63,1,0,-0.14,So tired and stressed out,833,1
STU08592,92.02,63.78,91.03,0,9,0.93,Class was fun,1092,0
STU08593,94.49,56.34,85.18,0,6,-0.12,So tired and stressed out,989,0
STU08594,89.77,84.96,79.63,0,6,0.44,Excited for the football game,1247,0
STU08595,62.47,35.06,86.14,0,10,-0.12,Nobody wants to talk to me,781,1
STU08596,85.78,68.04,87.7,0,11,0.83,Homework was easy,1118,0
STU08597,83.53,78.8,72.86,0,0,0.16,Love my teachers,1152,0
STU08598,78.61,70.37,72.67,0,2,0.49,Class was fun,1067,0
STU08599,74.34,76.0,84.62,0,1,0.93,Love my teachers,1183,0
STU08600,70.54,68.95,97.38,0,6,0.95,Excited for the football game,1176,0
STU08601,76.79,64.76,76.18,0,1,0.28,Excited for the football game,1028,0
STU08602,51.37,68.32,81.88,0,12,0.54,Class was fun,1092,0
STU08603,67.75,70.52,82.13,0,6,0.76,Excited for the football game,1115,0
STU08604,53.09,74.27,73.53,0,0,0.41,Class was fun,1110,0
STU08605,60.56,85.14,77.56,0,0,-0.13,I feel great today,1239,0
STU08606,62.33,49.37,74.72,0,6,-0.23,Too much pressure,867,1
